gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Plasma	WNT2B+ Fos-hi	CD4+ Memory	Macrophages	Enterocytes
CD44	P16070	False	CD44_HUMAN		CPI-SS03DA2A820	0.587	0.478	0.199	0.187	0.011
CD44	P16070	False	CD44_HUMAN		CPI-SS02AB0C3E0	0.587	0.478	0.199	0.187	0.011
CD44	P16070	False	CD44_HUMAN		CPI-SS0703338F5	0.587	0.478	0.199	0.187	0.011
CD44	P16070	False	CD44_HUMAN		CPI-SS03722104E	0.587	0.478	0.199	0.187	0.011
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.002	0.159	0.0	0.0	0.004
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS044CF7EAE	0.002	0.159	0.0	0.0	0.004
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D4CA5D92	0.002	0.159	0.0	0.0	0.004
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D95D41D6	0.002	0.159	0.0	0.0	0.004
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.003	0.095	0.007	0.027	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0F2C6A4D4	0.003	0.095	0.007	0.027	0.0
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS03189F5F6	0.003	0.095	0.007	0.027	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06B86672A	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0F6A7A4DF	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0735F5C3A	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04640F9C3	0.0	0.085	0.0	0.0	0.086
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0348DB5E3	0.0	0.085	0.0	0.0	0.086
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.0	0.0	0.0	0.0	0.104
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0E134097C	0.0	0.0	0.0	0.0	0.104
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS00E68BB92	0.0	0.0	0.0	0.0	0.104
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.0	0.0	0.0	0.0	0.104
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.006	0.0	0.0	0.0	0.007
PTGER4	P35408	False	PE2R4_HUMAN		CPI-SS0C1BD22BC	0.012	0.284	0.301	0.089	0.014
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.001	0.02	0.0	0.0	0.0
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	0.001	0.02	0.0	0.0	0.0
CR2	P20023	False	CR2_HUMAN		CPI-SS000568A0E	0.01	0.0	0.0	0.0	0.0
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.001	0.02	0.0	0.0	0.0
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.614	0.299	0.021	0.058	0.025
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	0.614	0.299	0.021	0.058	0.025
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0528A694B	0.614	0.299	0.021	0.058	0.025
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.614	0.299	0.021	0.058	0.025
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.614	0.299	0.021	0.058	0.025
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.614	0.299	0.021	0.058	0.025
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	0.0	0.0	0.0	0.04	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS022AE18AF	0.0	0.0	0.0	0.04	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	0.0	0.0	0.0	0.04	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS072E1E27A	0.004	0.005	0.018	0.173	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	0.0	0.0	0.0	0.138	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	0.0	0.0	0.0	0.138	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	0.0	0.0	0.0	0.138	0.0
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	0.006	0.0	0.0	0.04	0.007
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.006	0.0	0.0	0.04	0.007
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.005	0.0	0.0	0.022	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.003	0.169	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.003	0.169	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.003	0.169	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.003	0.169	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.003	0.169	0.0	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.003	0.169	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.023	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.023	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.023	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.023	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.023	0.0	0.0	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.023	0.0	0.0	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	0.0	0.0	0.0	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0CE2A204A	0.0	0.0	0.0	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0860DA460	0.0	0.0	0.0	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	0.0	0.0	0.0	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	0.0	0.0	0.0	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	0.0	0.0	0.0	0.0	0.0
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.001	0.0	0.0	0.0	0.144
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.001	0.0	0.0	0.0	0.144
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.001	0.0	0.0	0.0	0.144
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.01	1.363	0.0	0.009	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.01	1.363	0.0	0.009	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.01	1.363	0.0	0.009	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.002	0.005	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0384572FE	0.002	0.005	0.0	0.0	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.0	0.0	0.0	0.0	0.255
LCK	P06239	False	LCK_HUMAN		CPI-CS0A66DB1CA	0.013	0.0	0.546	0.009	0.007
HLA-E	P13747	False	HLAE_HUMAN		CPI-CS0715DE78D	2.764	1.443	0.862	2.876	3.942
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-CS0EB5F7B6F	0.021	0.005	0.004	0.0	0.025
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0B02DE712	0.001	0.015	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS076BC3BA6	0.001	0.015	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.001	0.015	0.0	0.0	0.0
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0E25CE362	0.0	0.0	0.0	0.004	0.115
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0055264F3	0.159	0.095	0.057	0.187	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS00EDDD458	1.329	0.592	0.241	0.724	0.619
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	1.329	0.592	0.241	0.724	0.619
AREG	P15514	False	AREG_HUMAN		CPI-SS0481D83A4	0.028	0.0	0.004	0.013	0.029
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.028	0.0	0.004	0.013	0.029
GRN	P28799	False	GRN_HUMAN		CPI-SS08CA619FE	0.207	0.915	0.007	3.68	2.59
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	0.207	0.915	0.007	3.68	2.59
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	0.207	0.915	0.007	3.68	2.59
BTC	P35070	False	BTC_HUMAN		CPI-SS0A19E9C34	0.0	0.0	0.0	0.0	0.004
BTC	P35070	False	BTC_HUMAN		CPI-SS06BC4D123	0.0	0.0	0.0	0.0	0.004
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	0.071	0.045	0.011	0.098	0.155
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.071	0.045	0.011	0.098	0.155
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0.012	0.005	0.0	0.271	0.083
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.012	0.005	0.0	0.271	0.083
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS05D23BCE8	0.004	0.095	0.028	0.649	0.004
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	0.004	0.095	0.028	0.649	0.004
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.004	0.095	0.028	0.649	0.004
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.004	0.095	0.028	0.649	0.004
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	0.004	0.095	0.028	0.649	0.004
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.004	0.095	0.028	0.649	0.004
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	0.029	0.413	0.018	0.04	0.55
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.05	0.005	0.05	0.053	0.007
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.022	0.0	0.035	0.022	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0A4F27388	0.001	0.0	0.004	0.004	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0049FD74F	0.001	0.0	0.004	0.004	0.0
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS03A0C857B	0.001	0.0	0.004	0.004	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0ADA587B4	0.001	0.08	0.0	0.004	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS06F83AE58	0.0	0.0	0.0	0.0	0.0
SELE	P16581	False	LYAM2_HUMAN		CPI-SS0BDC04683	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	0.009	0.01	0.0	0.049	0.32
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.009	0.01	0.0	0.049	0.32
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.009	0.01	0.0	0.049	0.32
PGF	P49763	False	PLGF_HUMAN		CPI-CS073D36B1D	0.005	0.204	0.0	0.0	0.004
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0.005	0.204	0.0	0.0	0.004
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0.005	0.204	0.0	0.0	0.004
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0.005	0.204	0.0	0.0	0.004
VEGFB	P49765	False	VEGFB_HUMAN		CPI-CS077F1340A	0.019	0.015	0.007	0.151	0.018
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.019	0.015	0.007	0.151	0.018
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.019	0.015	0.007	0.151	0.018
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.019	0.015	0.007	0.151	0.018
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.0	0.0	0.0	0.0	0.0
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.002	0.0	0.0	0.0	0.101
CSF2	P04141	False	CSF2_HUMAN		CPI-CS0210859AB	0.001	0.0	0.0	0.0	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	0.0	0.0	0.0	0.089	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	0.0	0.0	0.0	0.089	0.0
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	0.0	0.0	0.0	0.089	0.0
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	0.07	0.005	0.0	0.058	0.0
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	0.07	0.005	0.0	0.058	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.004	0.0	0.014	0.004	0.004
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.004	0.0	0.014	0.004	0.004
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	0.004	0.0	0.014	0.004	0.004
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	0.027	0.0	0.004	0.0	0.0
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.027	0.0	0.004	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	0.0	0.0	0.0	0.0	0.004
GPRC5D	Q9NZD1	False	GPC5D_HUMAN		CPI-SS008F83E02	0.07	0.0	0.0	0.0	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0A3569604	0.022	0.01	0.0	0.004	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	0.022	0.01	0.0	0.004	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS01A29DD97	0.022	0.01	0.0	0.004	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0FC2B68F1	0.022	0.01	0.0	0.004	0.0
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.003	0.03	0.004	0.0	0.032
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.003	0.03	0.004	0.0	0.032
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.008	0.035	0.0	0.116	0.241
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	0.0	0.0	0.0	0.0	0.004
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	0.011	0.0	0.0	0.022	0.255
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.011	0.0	0.0	0.022	0.255
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.007	0.0	0.004	0.009	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.005	0.005	0.043	0.004	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	0.005	0.005	0.043	0.004	0.0
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0F8EFEECF	0.009	0.015	0.0	0.031	0.097
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.009	0.015	0.0	0.031	0.097
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS02EBC1BB0	0.005	0.035	0.004	0.053	0.004
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.005	0.035	0.004	0.053	0.004
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0B81F1BF5	0.005	0.005	0.0	0.049	0.007
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.005	0.005	0.0	0.049	0.007
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS09C917D22	0.002	0.0	0.0	0.0	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS03B8E2D7A	0.001	0.0	0.163	0.0	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS0E4B1484B	0.001	0.0	0.163	0.0	0.0
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS04B4619D0	0.013	0.667	0.007	0.289	1.284
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS084BE3E4B	0.013	0.667	0.007	0.289	1.284
FAS	P25445	False	TNR6_HUMAN		CPI-SS08B7D54A3	0.022	0.065	0.018	0.004	0.04
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0E7D5974D	0.005	0.065	0.057	0.147	0.158
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS07D9A48A2	0.005	0.065	0.057	0.147	0.158
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS048A2311A	0.018	0.015	0.011	0.031	0.129
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0D5C54214	0.018	0.015	0.011	0.031	0.129
RIPK1	Q13546	False	RIPK1_HUMAN		CPI-SS0DEDA3567	0.018	0.015	0.011	0.031	0.129
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS0FBC9234C	0.022	0.03	0.0	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS00F4DDF4B	0.022	0.03	0.0	0.0	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS003610FF9	0.0	0.333	0.0	0.004	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS056BE1011	0.0	0.333	0.0	0.004	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS098EFF959	0.0	0.333	0.0	0.004	0.0
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0F8C664D9	0.003	0.0	0.007	0.124	0.061
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0FAF4BB9E	0.014	8.005	0.0	0.009	0.0
CCL11	P51671	False	CCL11_HUMAN		CPI-SS08E13FAF2	0.014	8.005	0.0	0.009	0.0
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0DD547726	0.014	8.005	0.0	0.009	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0DBA4D668	0.017	3.194	0.004	0.236	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS07155793F	0.017	3.194	0.004	0.236	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0AA47D179	0.016	0.0	0.0	0.0	0.0
CD70	P32970	False	CD70_HUMAN		CPI-SS0D4BF6CA3	0.016	0.0	0.0	0.0	0.0
CD40LG	P29965	False	CD40L_HUMAN		CPI-SS083296041	0.001	0.0	0.078	0.0	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-CS05426BFFA	0.013	0.015	0.0	2.8	0.0
IL1B	P01584	False	IL1B_HUMAN		CPI-CS008C9D6E5	0.013	0.015	0.0	2.8	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0DEBE7B69	0.0	0.0	0.0	0.129	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS085E95BC1	0.0	0.0	0.0	0.129	0.0
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.003	0.0	0.004	0.191	0.0
IL13	P35225	False	IL13_HUMAN		CPI-CS0EE8AEA34	0.0	0.0	0.0	0.0	0.0
IL15	P40933	False	IL15_HUMAN		CPI-CS06E556972	0.066	0.055	0.007	0.067	0.086
IL17A	Q16552	False	IL17_HUMAN		CPI-CS04F158618	0.004	0.0	0.014	0.0	0.0
IL17C	Q9P0M4	False	IL17C_HUMAN		CPI-CS0BA342294	0.003	0.0	0.0	0.0	0.0
IL18	Q14116	False	IL18_HUMAN		CPI-CS09831CCFD	0.0	0.005	0.0	0.156	0.342
IL2	P60568	False	IL2_HUMAN		CPI-CS0D48BE017	0.001	0.0	0.004	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-CS0A34112A6	0.001	0.0	0.004	0.0	0.0
IL2	P60568	False	IL2_HUMAN		CPI-SS09F430F14	0.001	0.0	0.004	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.015	0.005	0.0	0.0	0.011
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.015	0.005	0.0	0.0	0.011
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS00D153A8A	0.015	0.005	0.0	0.0	0.011
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.001	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.001	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.001	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.0	0.045	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0FA326344	0.0	0.045	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.001	0.02	0.0	0.004	0.025
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.001	0.02	0.0	0.004	0.025
NOV	P48745	False	NOV_HUMAN		CPI-SS0E5AF12B6	0.0	0.01	0.0	0.0	0.0
IL22	Q9GZX6	False	IL22_HUMAN		CPI-CS0A8A0A053	0.002	0.0	0.011	0.004	0.0
IL6	P05231	False	IL6_HUMAN		CPI-CS063AE1C91	0.001	0.0	0.0	0.209	0.0
IL7	P13232	False	IL7_HUMAN		CPI-CS0AB9C7139	0.002	0.124	0.0	0.013	0.032
OSM	P13725	False	ONCM_HUMAN		CPI-CS0E661878B	0.012	0.0	0.011	0.151	0.0
OSM	P13725	False	ONCM_HUMAN		CPI-CS06D50EBF8	0.012	0.0	0.011	0.151	0.0
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0CF0E4DE9	0.03	0.0	0.007	0.004	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS08DA48A5A	0.004	0.0	0.0	0.071	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0A021DB6E	0.004	0.0	0.0	0.071	0.0
CCR1	P32246	False	CCR1_HUMAN		CPI-SS0817CE2B3	0.004	0.0	0.0	0.071	0.0
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.863	0.01	0.004	0.013	0.0
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	0.001	0.0	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.002	0.1	0.014	0.004	0.083
DPP4	P27487	False	DPP4_HUMAN		CPI-SS006FB5198	0.002	0.1	0.014	0.004	0.083
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.002	0.1	0.014	0.004	0.083
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.002	0.1	0.014	0.004	0.083
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.002	0.1	0.014	0.004	0.083
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.002	0.1	0.014	0.004	0.083
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.028	0.0	0.082	0.0	0.036
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.028	0.0	0.082	0.0	0.036
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.028	0.0	0.082	0.0	0.036
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0EFE0B07A	0.028	0.0	0.082	0.0	0.036
CCR7	P32248	False	CCR7_HUMAN		CPI-SS06C0074BD	0.003	0.005	0.404	0.0	0.0
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.0	0.08	0.0	0.009	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.001	0.0	0.0	0.0	0.288
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.0	0.0	0.0	0.0	0.004
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.006	0.547	0.0	0.062	0.209
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.006	0.547	0.0	0.062	0.209
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.006	0.547	0.0	0.062	0.209
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	0.455	0.274	0.156	0.316	0.058
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	0.455	0.274	0.156	0.316	0.058
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.001	0.075	0.0	0.0	0.183
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.001	0.075	0.0	0.0	0.183
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.183	0.045	0.018	0.071	0.04
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.002	0.154	0.0	0.004	0.0
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.001	0.0	0.004	0.169	0.0
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.002	0.0	0.021	0.022	0.619
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.002	0.0	0.021	0.022	0.619
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.002	0.149	0.0	0.049	0.0
